NBI-USA,XPH-USA,IHE-USA
-1.8525362,-0.82689524,-0.3733635
0.10998249,-0.10727048,0.2309084
-3.0175626,-3.308785,-1.8904746
-4.420078,-2.7732968,-2.177906
-0.57181716,-0.14098883,-0.4866898
-0.9868443,-0.6702006,-0.5370319
2.5575757,2.1039724,1.4814258
0.7219672,0.3484726,0.4781723
-0.4429102,0.8371234,0.55840015
-2.4409533,-1.2148976,-1.2256682
0.8266449,-0.04082322,0.045979023
-0.54222345,-0.5581498,-0.49569607
0.47234297,-0.73536634,-0.33442378
-0.7014096,-0.14083982,0.03042221
-2.6169538,-2.9483497,-1.8725693
-0.4644692,0.69799423,-0.19360185
2.2355318,2.3958206,2.2536993
-0.41145086,0.14113188,-0.50753355
-2.8049827,-1.8599153,-1.2640238
0.7317662,0.33750534,0.70044994
-1.0607243,0.54894686,0.12820959
0.4507184,0.009989738,0.28740168
1.1593223,0.7948518,0.5857825
1.2611866,-0.5105138,-0.43175817
1.5041709,1.7829895,1.6320348
-0.9766817,-0.040739775,0.23146868
2.4956584,4.4019103,3.0288577
-0.8146107,-0.010627508,0.327003
1.4346004,0.94439983,0.72300434
0.57104826,0.22587776,-0.05620122
1.7027497,1.1422992,1.2354732
1.7112494,1.345098,2.1898985
3.94094,2.6134133,1.3072252
-0.09446144,-0.23701787,-0.050467253
-1.6939282,-0.42706728,-0.45211315
1.1083007,0.37225485,1.1603355
-2.9746354,-3.114754,-2.2793472
-1.6233623,-0.8560002,-0.8322537
2.9316425,2.5102735,1.6841888
-0.5586386,-0.9461999,-1.1222959
2.440238,1.7919064,1.5333056
-2.3624718,-1.630491,-1.1659741
-3.3891797,-3.0752838,-2.3862243
-0.28685927,-0.34053326,-0.67522526
0.5010605,-0.18057823,-0.21550655
1.8614411,0.6737232,0.7466078
0.45472383,-0.053435564,-0.028246641
1.3933897,0.4185915,0.42949915
-0.3574133,0.10744333,-0.16989112
3.4579754,1.7269611,1.1455655
-1.1454225,-0.09390712,0.1721263
1.7313838,1.4130592,0.9516001
1.2977481,1.0390401,0.6831646
2.0121217,1.5468717,1.5654087
1.3588309,0.94047785,0.9826541
-0.9828508,-0.8302927,-0.61146617
-0.4988432,0.54894686,0.3827691
0.16577244,-0.6024778,-0.67519546
0.042009354,0.20503998,0.24479628
0.36702156,0.3888011,0.34923553
-0.5283594,-0.56850314,-0.22945404
0.6714344,0.5487561,0.5468726
-0.23690462,-0.011432171,-0.08537173
1.2185574,0.76019764,0.291121
1.9858837,-0.092059374,0.6636858
-0.14392138,-0.12642145,-0.14631748
2.6660204,1.4930606,2.092111
-1.0715067,-0.602895,-0.45952797
0.1871705,0.6182909,0.31973124
-0.06558895,-0.20954609,-0.017541647
0.7385254,0.5266309,-0.18388629
-2.5713325,-2.409774,-2.0297527
-0.74684024,-0.6355047,-0.5409539
-0.29622912,-0.31673908,-0.11931062
0.91906786,1.0054946,0.97237825
-0.15373826,0.114393234,-0.25749207
-0.13400912,-0.3306389,-0.2141118
-1.7965138,-0.75808764,-0.79021454
0.3367424,0.36338568,0.3239274
0.29530525,0.19341707,-0.059634447
0.2703309,0.45719147,0.11087656
0.059354305,-0.011432171,-0.17028451
0.88983774,0.022864342,0.17912388
2.9883146,0.5055189,0.7043481
1.4979482,0.729084,0.70062876
0.7456541,0.20874739,0.025951862
0.21795034,-0.03477931,0.23415089
-1.457423,-0.96327066,-0.78641176
1.3096571,0.9726405,0.6704211
0.7887721,0.46588182,0.5393982
0.7445097,1.585424,0.9677291
0.22096634,0.27285814,0.3175497
0.7512927,1.7872334,1.1001825
3.3019423,4.8493266,2.745378
-1.668185,-0.89095235,-0.6644249
-2.9711664,-1.0799348,-0.73183775
0.7652283,1.3715863,0.5633354
-0.27618408,0.58220625,0.47461987
0.48463345,0.89389086,0.8099556
-1.0614097,0.15347004,-0.22038221
-1.9980967,-2.2771537,-1.4827371
0.11546612,0.5908847,0.8659601
-0.08278489,-0.097966194,0.10961294
0.07288456,-0.33795834,0.018274784
1.1239648,0.8075714,0.63904524
0.45346022,-0.03733635,0.10585785
2.2227526,1.1219382,1.0792613
-1.4519751,-1.0225952,-0.647068
-0.9231031,0.050520897,-0.4417479
0.9097338,0.7764816,1.1261106
2.9690266,1.4331818,1.9933581
-0.89713335,-0.9312153,-0.6225884
0.76731443,0.16399622,0.2079606
-0.27832985,0.48925877,0.17992258
3.8063645,2.291584,2.1079063
-2.3904562,-0.5500972,-1.5610099
-4.3320656,-2.165562,-1.8772781
-2.1309197,-1.1901796,-1.0809302
1.273191,0.9845376,0.6443739
-1.488018,-0.44551492,-0.50235987
-0.3623724,0.30642748,0.25041103
1.9918561,1.7539263,1.3441086
-0.5791068,-0.18155575,-0.21534562
0.2878785,-0.9250939,-0.25297403
1.7482281,0.9599209,0.4322052
-0.60623884,0.025951862,-0.66268444
0.018441677,-0.32333136,-0.6307721
-1.0783792,-0.9226024,-0.99164844
-0.5218625,-0.5606532,-0.4652202
-0.0213027,-0.5070925,-0.11047125
1.1119366,0.11422634,0.56004524
0.3366351,0.7544756,0.26695728
0.4030943,1.1773825,0.9854078
0.63192844,1.0458946,0.2525568
0.066030025,0.039231777,0.3732443
-0.170362,-0.8429527,-0.4099071
0.33487082,0.8764982,0.817132
2.0076752,0.32812357,0.5667329
-0.21143556,-0.15724897,0.131464
0.21425486,-0.07857084,0.13353825
1.9549489,0.925076,1.072073
2.0609856,0.6116152,0.50024986
-1.0507286,-0.8960366,-0.5929053
1.2420654,1.1731744,0.74180365
1.1258364,0.72512627,0.52285194
-2.9978871,-2.4112105,-2.0767152
2.0524979,0.5666852,0.21858215
-0.061440468,0.58324337,0.4390955
1.1633635,0.27914047,0.38329363
0.8624792,0.09313822,-0.19127727
1.2427449,0.7371664,0.567472
-0.42709112,-0.08035302,-0.15364885
-0.5217016,-0.81030726,-0.8190334
-2.2732139,-1.6333461,-1.4928579
-0.27620196,-0.4940927,-0.57742
0.079119205,0.43092966,0.24312735
-0.8725107,-0.5196154,-0.2890408
-0.1942277,-0.2591312,-0.47327876
-0.46890974,0.28586388,-0.092709064
0.20933151,-0.272125,-0.29580593
-2.1060646,-0.38725138,-0.47837496
-0.21068454,0.116312504,-0.018399954
0.14272928,0.09183884,0.5177498
1.4086366,1.4420629,1.055789
0.32830238,1.3430834,0.67726374
1.2694001,0.1598239,0.31137466
-0.8982897,-0.5299449,-0.3572762
0.47994852,1.356256,0.7865071
1.3641834,0.8805275,1.0339856
0.22788048,-0.5791247,-0.59954524
-1.7577708,-0.61571,-0.14254451
0.4487872,0.53828955,0.343287
1.5841484,0.36466122,0.7687211
-0.14742017,0.16233921,-0.13434291
0.64007044,-0.027054548,0.06722212
-1.0921657,-0.96437335,-0.885123
-0.007933378,0.18787384,0.25763512
2.506709,0.48543215,0.5372286
2.1478891,1.311481,1.2137055
1.1450529,0.5080223,0.47804117
0.5845785,0.4274726,0.5690813
-0.3646195,0.84826946,0.7612467
1.8280506,1.5807152,1.4340162
0.048244,-0.36453605,-0.35971403
0.10033846,0.014078617,-0.36833882
2.7879596,0.78026056,0.80280304
-0.3506422,-0.18408895,-0.7371247
0.7592201,1.116848,0.6315112
2.6658177,0.9978175,0.93079805
0.3806591,0.48097372,0.45735836
-0.35654902,-2.1206021,-1.7377377
0.45585632,0.38548708,0.8175731
-3.020376,-2.7492285,-2.7914226
-2.0846248,-0.2907455,-1.199013
1.409328,0.36126375,0.76972246
-0.8140564,-0.013893843,0.01950264
-0.668782,-0.06940961,-0.18484592
1.385212,1.6081214,1.3508201
-2.1784902,-0.67255497,-0.8117378
-0.031167269,0.67710876,-0.12697577
-0.51425695,0.9397626,0.48091412
2.2011995,1.3419867,1.221931
3.0288815,1.4344335,1.4513254
-2.2745907,-1.0421515,-1.1654556
-1.8401802,-1.4706731,-0.92766285
-1.0736644,1.213336,0.5257964
-2.2014081,-1.6200066,-2.0883858
1.339376,1.048255,0.7042885
-1.1134923,-1.1918306,-1.5029371
1.187098,0.85862875,1.1104703
-0.26363134,-0.22445917,-0.13619661
0.29779673,0.75844526,0.6559968
-0.3316641,-0.028759241,-0.13681054
0.89467764,0.72432756,0.8988738
-1.1457026,-0.057911873,-0.403893
0.9330869,0.4070282,0.43426752
-2.0620167,-0.85181,-1.5067577
-1.2078702,0.07355213,0.41583776
1.783371,1.5080452,1.3193607
1.7100096,1.1552215,1.5568495
2.8402448,2.6139736,1.8933535
0.09319782,0.39670467,0.15375614
0.076794624,-0.2738893,-0.25559664
-0.7340908,0.04566908,0.07162094
-0.42027235,-0.106447935,-0.61012506
1.5317678,0.4583001,0.32646656
1.6869307,1.4097571,1.0828018
-0.6839514,-2.3301482,-2.1295905
-0.6447375,0.19708872,-0.49221516
0.2053976,0.4875064,0.21145344
0.04374981,0.22904873,0.4956007
1.9433975,0.7228613,0.27383566
-2.905494,-1.0033727,-1.4295697
0.47812462,0.9669423,0.77574253
0.8124113,0.7433891,0.29301643
4.71406,1.2068987,1.5493512
-1.4746547,-0.39032698,-0.38838387
-0.4017055,0.12506247,0.5033374
1.88061,1.3466477,1.4273763
-2.5294304,-2.1850288,-1.7867208
0.9599328,0.40063858,0.14971495
1.3879657,0.64594746,0.7329345
2.6848793,1.3007641,1.201427
0.36822557,-0.015854836,0.2093792
0.19165277,-0.079238415,0.041890144
-0.20142794,-0.09499788,-0.7381201
0.53299665,0.30173063,0.208354
-1.676178,-0.6312072,-0.69315434
1.6424656,0.9076476,1.2040615
-0.24502277,-0.60145855,-0.44716
1.4346719,0.65318346,0.81014633
1.3661981,-0.031852722,0.17684698
0.2674222,0.27148724,0.76367855
-0.5283296,-0.11165738,-0.642848
0.7071614,-0.20694137,0.042176247
-0.7381737,-0.0477314,-0.39892793
0.8391142,1.0450125,0.8043766
-0.0705421,-0.016069412,-0.2218008
-0.72066784,-0.5753577,-0.65057874
-0.58391094,-0.2550602,-0.20942092
0.5731225,0.30380487,0.4523039
-0.36844015,-0.31718016,-0.68944097
0.35994053,0.31177998,0.47229528
0.20495653,0.45228004,0.52753687
0.7965803,0.55297613,0.3493905
0.055241585,0.11802912,0.04236698
0.7901788,0.5151987,0.48962831
1.2126207,-0.53346753,0
1.2456775,1.1610746,1.3484359
1.2219667,-0.32583475,0.35725832
0.6696224,0.44187307,0.1952529
1.5867949,1.2804389,1.1853814
0.07637739,-0.52978396,-0.12058616
-1.1716425,-0.5755961,-1.4583528
1.4679074,0.24658442,0.43398142
-0.7036567,-0.5559921,-0.78569055
-0.8250952,-0.8266866,-0.38612485
0.30525923,0.9492636,1.2925029
-0.25526285,0.36135912,0.25043488
-0.28463006,0.2139926,-0.010889769
0.6321311,-0.11509061,0.10899305
-0.37914515,-0.21328926,-0.20666122
-0.38357973,-0.016403198,0.119781494
0.9226203,0.36219358,0.41552782
-0.96660256,-0.71918964,-0.6626129
-0.3618121,0.29507875,0.19590855
1.0594606,0.9432435,0.922668
-1.429373,-0.9668946,-0.8494854
1.5015006,1.1604786,0.6908655
0.3015995,0.31597614,0.24183989
-0.6445527,-0.10134578,-0.28499365
0.41546822,0.25149584,0.8177757
-0.4202783,-0.89138746,-0.7785082
1.0186791,0.5644083,0.78127384
0.19843578,0.18293858,0.49194098
-0.78486204,0.16658306,-0.65092444
0.5748153,0.1835823,0.099384785
0.109386444,0.10023117,0.12162924
0.060367584,0.20086765,0.17722845
-1.1131763,-0.78059435,-0.7148385
0.22616386,1.6889095,0.79814196
0.20686388,0.1183629,0.06655455
-0.79215765,-0.7385075,-0.6611526
0.25094748,0.38753748,0.67784786
1.3460398,0.9525418,1.1547565
0.54951906,0.5129099,0.4735589
0.65528154,1.2112856,0.70399046
0.5562067,0.87275505,0.78965425
0.13263226,1.2369633,1.0757685
3.2792568,1.2162447,1.6819596
1.6330242,1.4148355,1.2142777
-1.0591149,-1.1635184,-1.0833681
-0.13545156,-0.18074512,-0.24667978
-1.0582983,-0.9219885,-0.39780736
-0.07355213,-0.017726421,-0.25674105
-0.77801347,-0.7739663,-0.49930215
0.17380714,0.33533573,0.02323389
-1.1723757,-0.68361163,-1.3406634
0.9162307,1.1704206,0.983572
0.8966923,1.0754585,0.8754492
-0.552845,-0.303787,-0.77599883
-1.1947751,-1.0608256,-1.3933301
-0.27610064,-0.6324589,-0.46607256
1.448822,0.9756923,1.0800958
1.4594674,0.6247759,0.5081415
-0.5409479,0.017857552,0.15035868
-0.42357445,-0.1604259,-0.19623637
-0.075507164,-0.28439164,-0.01154542
0.013852119,0.28520823,0.06929636
-0.19292831,-0.19569397,-0.23046136
-0.8025408,0.035595894,-0.011521578
1.6263127,1.1703253,1.038444
0.45517683,0.41583776,0.50076246
-0.41283965,-0.14442801,-0.33815503
-0.47059655,0,-0.023311377
1.1549711,0.7640481,1.0246038
0.41384697,0.80690384,0.40203333
1.967597,0.16531944,0.59474707
1.4380336,1.2084007,1.191616
2.28616,0.6361127,0.69082975
-0.87687373,-0.48407912,-0.85315704
-1.8938959,-1.8816292,-1.7241359
-0.06740689,-0.27326941,-0.24737716
1.7531991,0.054860115,0.10613203
1.250124,0.32900572,0.6289363
-1.1158109,-1.1390388,-1.1379659
-2.5054514,-1.3026416,-1.524955
-0.0625968,-0.7790327,-0.14996529
1.734817,0.07086992,0.16175508
-2.2454083,-1.0865808,-1.017952
1.6016126,0.9375572,0.87690353
-2.3373902,-2.2310615,-1.5559375
-1.1482537,-1.060915,-0.7663727
0.16380548,0.32618046,0.6579757
0.16900301,-0.17137527,-0.1698792
-1.8889308,-0.9169638,-1.0311544
-0.48267245,-0.3902197,-0.50183535
-3.0716598,-2.279836,-2.1817386
-1.3743937,-0.5588412,-0.44527054
1.3617992,0.24847984,0.21767616
1.2055993,0.86289644,0.9459615
0.41503906,0.77039003,1.3461709
-0.6484628,-0.21724701,-0.06676912
0.42152405,0.21772385,0.11140108
-0.76153874,-0.25058985,-0.4987836
-1.7448306,-1.1558771,-1.0202944
-0.96542835,0.16540289,0
0.1980424,-0.44459105,0.13183355
0.4016161,0.4798174,0.408113
0.70647,0.4487276,0.51276684
1.0147214,0.1497984,0.21945238
0.7939935,0.5186558,0.41280985
0.101709366,0.11725426,-0.12257695
1.4833093,0.5388975,0.5859852
-1.2647688,-0.7852912,-0.52714944
-0.52835345,-0.39807558,-1.0917485
-0.993675,-1.2502849,-0.5701721
0.44463873,-0.50687194,0.40735006
0.25702715,0.6417632,0.5758047
-0.4384935,-2.2613227,-0.76915026
0.7411599,0.77147484,0.54131746
1.0913014,0.89942217,0.66714287
0.85214376,-0.5043864,-0.848943
0.8650422,0.72107315,0.93489885
-0.042784214,0.06560087,0.13372898
-0.17291307,0.46128035,0.5040407
-0.88557005,-0.34477115,-0.1878202
-0.0559628,-0.2946496,-0.28093457
2.069378,0.908494,1.346767
-0.31730533,0.08265972,0.22422075
1.6127944,2.839172,1.5524387
0.6883502,0.10211468,0
-0.56508183,-0.10200739,-0.19510984
-0.0536561,0.22150278,0.253129
0.2789259,-0.35654306,-0.05749464
-0.03184676,0.05096197,-0.023001432
1.3288379,1.2730002,1.2101531
0.07535219,-0.15458465,-0.18582344
0.7672787,0.29284954,0.27952194
-0.04697442,-0.6333411,-0.5674541
-0.09532571,-0.085520744,0.023162365
-0.3855765,-0.18777847,-0.49561858
-0.84806085,-0.32328963,-0.27586222
0.8241296,0.42721033,0.42710304
0.75427294,0.46352148,0.3242612
-0.20896196,-0.23993254,-0.20802021
0.18109083,0.65523386,0.63967705
0.009417534,0.27657747,0.046539307
-0.7812917,-0.99264383,-0.60142875
0.25436878,0.5506754,-0.43758154
0.70170164,0.9204507,0.21926165
1.0774612,1.195085,1.0967255
-0.40833354,-0.75004697,-1.3239741
-1.6169846,-0.86460114,-0.5495727
-1.483953,-1.0776579,-0.7725537
-1.449883,-1.300019,-0.833714
2.315116,1.4212251,1.7539859
2.071619,1.5122652,1.4302373
1.8766522,-0.05212426,0.25646687
-1.1375487,-1.0316372,-1.3569474
-1.3573885,-1.8065155,-1.159358
-0.9302199,-1.5131354,-1.312393
-0.4760921,-0.6443083,-0.17914772
0.45099258,0.31487942,0.15699863
1.0886788,0.7345557,1.0768533
0.6918788,1.9400954,0.73076487
0.91326237,0.42728186,0.85214376
0.7980466,0.7924199,0.8711815
-1.0918558,-0.4629612,-0.42794943
-1.5178323,-2.2788227,-1.3576746
0.49488544,0.9813905,0.6892562
-0.95227957,-0.9220481,-0.6278515
-0.4128754,-0.66610575,-0.3866315
0.71253777,0.53573847,0.46840906
2.483666,0.67418814,1.0622263
2.6512861,1.697123,2.0141363
-2.507794,-0.000172853,-0.23138523
1.4634371,1.5668511,1.4144897
0.8324981,0.06967783,0.20301342
-1.3687551,-1.068598,-1.1800826
1.9041657,1.0801315,1.4485836
-1.2955844,-1.2048125,-0.9251535
0.15505552,-0.08599162,-0.10663867
1.2474895,0.93734264,0.51208735
0.99437237,0.9462118,0.64724684
1.1474609,0.9909749,0.9193182
1.602447,0.84768534,1.1006474
-1.3490856,-0.71757436,-0.37768483
1.6287804,1.6204476,0.5404353
-1.7498672,-1.5073597,-0.5011618
1.2135863,1.1661291,1.0343552
-1.1589944,-0.46428442,-0.36805868
1.7067313,1.5044451,1.2672424
1.1271238,0.80394745,0.6250739
0.5189538,0.6251097,0.6163478
-3.0900836,-2.1938503,-2.0211995
-0.83633065,-0.64320564,-0.3805995
-0.7852018,-0.97310543,-0.96060634
0.12845993,0.55150986,0.5256057
0.26688576,0.44674873,0.257349
1.1476636,1.0108232,1.0151029
-0.30335784,-0.43134093,-0.6762624
0.08407831,0.21613836,0.13543367
2.6785731,1.6849875,1.2591958
-1.4859319,-1.2122333,-0.92638135
-2.7172148,-1.5323341,-1.7952502
-0.1193583,0.26813745,0.5856514
-0.2967596,-0.9203553,-0.72674155
-0.20175576,-0.8249998,-0.33800006
1.3511181,1.0450363,0.55838823
0.9676218,0.42892694,0.5983591
-1.3056219,-1.2488961,-0.8475542
0.53960085,-0.42039156,-0.19335747
2.254498,1.0442495,0.7058501
-2.084422,-1.2410402,-1.1548162
-1.2361169,-1.0550022,-0.7403016
0.79751015,0.034606457,-0.01193881
-0.32411218,-0.44781566,-0.22631884
-0.53171515,-0.068843365,-0.11898279
0.895679,1.7869592,1.0095
0.7854104,1.080215,0.62885284
1.8877864,1.949811,1.7097116
0.08794069,0.3260255,0.49444437
-0.35129786,-0.62995553,-0.72401166
0.87116957,0.68866014,0.90390444
1.5362501,-0.39711595,-0.3208995
-0.47958493,-0.09016991,-0.25853515
1.5244126,1.4341593,1.3474703
-0.23310184,-0.3536284,0.012481213
-1.3959646,-0.47169328,-0.7689357
0.48452616,0.18174648,0.18732548
0.95796585,0.5298734,0.47363043
-2.7496696,-2.9781938,-2.3729563
-1.955086,-1.5291691,-1.4272571
0.45056343,0.2555132,-0.011986494
-1.5210748,-0.57421327,-0.56052804
0.61900616,0.034809113,0.20315647
0.8812666,0.61296225,0.7464528
0.44219494,0.4750967,0.43530464
-0.010979176,0,-0.08457303
-0.4852414,-0.612098,-0.3851235
-0.48599243,-0.034964085,0.10843277
1.7922997,1.7250657,1.219511
0.48439503,0.51841736,0.5764723
0.08186102,0.2508998,-0.024527311
0.43421984,0.6856799,0.46815872
-0.77064633,-0.7165909,-0.6487131
0.5839467,0.41373968,0.43023825
-0.19638538,-0.412035,-0.24525523
0.983572,0.48605204,0.30750036
-0.627929,-0.48369765,-0.37985444
1.0790706,1.0499597,1.0149717
-0.034672022,-0.4684627,0.099122524
0.2035737,0.19859076,0.33564568
1.6163588,0.94769,1.15695
0.7210016,0.49450397,0.5055547
-2.0831048,-2.3954213,-1.9578636
-0.82141757,-0.28520226,-0.13612509
-0.46354532,-0.6024122,-0.6149292
1.1413932,0.8577585,0.7184386
-0.5474746,-0.07143021,-0.3702283
0.27651787,0.35842657,0.16069412
-0.023376942,0.9041548,0.48440695
0.20270348,1.449275,0.6752491
2.030313,2.8684616,1.8855929
0.072562695,-0.11309385,-0.038206577
-1.8525124,-1.7046571,-1.2575448
-2.121359,-0.4977882,-0.11305809
0.7566333,1.0620475,1.1305928
-0.011962652,-0.38976073,-0.45523643
-0.8560896,0.26050806,0.025308132
2.3301601,1.224339,1.1385441
-0.4545629,-0.5246341,-0.59766173
-0.44931173,-0.5404413,-0.5564034
-0.83542466,-0.13027787,-0.36537647
-0.7595897,-0.35237074,-0.18862486
1.1622071,0.54073334,0.13850927
1.0860205,0.694716,0.77410936
0.5308628,-0.14998317,-0.12674332
2.1162152,1.4840126,1.2836933
0.5006671,0.30534267,-0.03849268
-0.25012493,-0.53150654,-0.5868077
0.9157419,0.7265806,0.74540377
-0.7920146,-0.47573447,0.09003878
2.4303794,0.82502365,0.7647395
0.5311489,-0.723809,-0.36161542
-0.65110326,-0.49279332,-0.5394995
-0.750947,-0.9201884,-0.61279535
-0.36275983,0.018775463,-0.1275003
1.2139201,0.90978146,0.6157875
0.67408085,0.24700165,0.32174587
-0.049716234,-0.28419495,-0.32072067
0.7513523,0.39947033,0.3992796
0.5505562,-0.60502887,-0.29537082
1.9287109,0.78605413,1.0773659
1.3283014,1.5647769,0.93016624
0.8429408,0.26974678,-0.22221804
1.4963269,0.272429,0.17809868
-0.49054027,-0.6380558,-0.69701076
0.9209752,0.7597923,0.58863163
0.25879145,-0.17502308,-0.20885468
0.9960413,0.84329844,0.61728954
-1.2763798,-1.3542235,-1.219517
0.86447,-0.077325106,0.29928684
0.3554225,0.9759903,0.60611963
0.22438765,-0.07802248,-0.121605396
0.337708,0.41128397,0.6051183
2.6065707,2.7364254,2.5357366
-0.24579763,-0.5005002,-0.22876859
0.6397009,-0.35906434,-0.30856133
0.5636215,1.6011357,1.5808225
-0.33123493,0.0608325,-0.040876865
-1.1782467,-0.9441495,-0.40699244
-1.0353148,-1.2301624,-1.0205507
1.8504024,1.9211292,1.8462777
-1.6444266,-1.9627213,-1.6939938
-0.32442212,0.079357624,0.40496588
-0.14543533,0.21873713,0.43383837
0.21389723,0.8826494,0.24462938
-0.70950985,-0.040107965,-0.20344853
0.08840561,-0.5583286,-0.1354456
3.3869863,3.7014127,3.3888817
-0.087445974,0.5614519,0.6058097
3.707993,4.475343,3.5902023
-0.8907795,-0.8615136,-1.0827184
-1.7137349,-1.6938388,-1.3388455
1.3116002,0.38256645,0.12834072
4.9421906,-1.1346936,0.7326603
-0.6438613,-0.10495186,0.3604412
-0.8990586,-0.79134107,-0.9708762
-1.570642,-1.4165461,-1.407659
0.3888607,0.4951477,0.46669245
-0.31980276,-0.818491,-0.7300377
1.6501069,1.9399285,1.9902706
-0.026738644,0.7354498,1.0270476
-2.6229084,-2.6391208,-3.16571
-0.20288825,1.4318347,0.4502654
0.34600496,0.20793676,0.7370591
-1.6938269,-2.156669,-1.7956495
1.2528539,1.4238596,2.907896
0.27227402,0.7484436,0.881505
-2.1202385,-1.9367993,-1.6067207
-2.0959437,-2.0371497,-1.9654274
0.2857089,0.20011663,0.1815319
2.1560907,2.3136854,2.0958066
1.7580032,2.9945254,2.1704316
-2.7719736,-2.488184,-2.3192883
1.7007709,1.8002987,1.5460134
1.4902711,1.9093394,1.2582302
0.7257819,-0.11719465,0.35237074
-0.91643333,-1.2415826,-1.1896133
0.9065509,-0.10510683,0.29098988
-2.2350013,-2.6601195,-1.800251
0.35299063,0.5762458,0.9665251
1.5363574,0.45483112,0.36195517
-0.6113827,0.41519403,0.37785769
-0.25351644,0.43786764,0.04361868
2.515006,2.7861118,2.7180433
-2.141738,-0.55413246,-0.54953694
2.4107575,2.423048,1.6762376
2.8941274,1.2823343,1.2693048
2.4007082,2.7254105,1.8218637
-4.5460167,-3.7385285,-3.2248318
-0.8213401,-1.4754951,-0.95522404
0.03888607,0.79267025,0.9340167
-2.624476,-2.0002186,-1.8192649
1.3849616,1.4899611,1.3795137
0.4209876,0.8054018,1.060772
0.91934204,0.4155159,0.2278328
-2.7798772,-2.3064315,-2.859342
-1.6821444,-2.396828,-1.7282903
0.67483187,0.5237818,0.77439547
-0.16130805,-0.3964901,-0.47985315
0.072836876,0.39806366,0.40881634
0.8907795,1.3160706,0.6243944
1.0486245,1.2038827,1.28721
1.4217734,1.0629535,0.62892437
0.68244934,-0.53983927,-0.3729701
-3.019011,-2.599585,-2.3740232
-0.10522604,-1.0077,-0.50716996
2.9673338,3.1572104,2.6781797
1.3771534,0.064480305,0.41834116
-2.0174623,-2.2889555,-2.2491634
-1.5296936,-1.5301943,-1.2119412
0.10309219,0.3736019,0.4099846
1.0487437,1.3249278,0.8292556
3.184867,3.6851287,2.8473258
2.3967624,1.6851544,1.5469074
-2.2069633,-2.0629764,-2.1203518
0.47878027,1.8354654,1.4696956
4.0157676,3.8585186,3.221774
-0.44252872,-0.7069528,-0.031268597
0.19501448,-0.9263456,-0.31172633
-4.7464848,-4.3854,-3.952092
-0.52028894,-0.19404888,-0.044888258
-0.5512953,-1.1719584,-0.2686143
3.2214642,2.9618263,2.0560384
2.0525813,0.75154305,0.75188875
4.0965915,4.4080257,4.0721774
-4.919404,-3.6254406,-3.6911666
6.2927365,4.5338273,4.533756
-6.4737854,-5.410165,-5.0816417
-0.7938266,-0.2500832,0.10693073
-8.090615,-5.658346,-4.896122
-0.11726618,0.6205797,0.45243502
-3.0424058,-3.5549343,-2.849853
-1.5102506,-1.1318505,-1.3703048
0.5265355,0.079488754,-0.52871704
0.21348,-0.2576828,-0.055611134
-2.8220475,-1.1365831,-1.4252424
-1.0026932,-0.5457103,-0.7615924
-1.7906785,-1.3838112,-1.2887597
0.4921317,0.5022168,0.013422966
1.5934706,1.1132836,1.1956573
-0.86295605,-0.31152368,-0.7149577
1.8375278,0.98309517,1.0220766
-1.2895763,-1.0698318,-1.0517895
-0.21551251,-0.2909243,-0.22870898
-0.54870844,-0.13557673,-0.09408593
0.6399274,0.99766254,0.71747303
-0.06439686,-0.07818937,-0.013530254
-1.9117236,-1.9359767,-1.2299538
0.27184486,-0.038319826,-0.040090084
0.61694384,0.59752464,0.3217697
0.5464554,0.27058125,0.45790672
0.27217865,0.15486479,0.06738901
1.0970831,1.4731884,1.1036873
0.31677485,0.8718014,0.5617976
0.1758933,0.51783323,0.59269667
1.9164324,0.86380243,1.3409734
0.8179307,0.6673336,0.47718287
-0.7645309,-0.72274804,-1.3431191
0.57834387,0.0803709,0.5149603
-0.3308475,-0.30047894,-0.51232576
1.2498379,1.5253186,1.1201382
0.8497596,0.32646656,0.96126795
-0.7121742,-0.40642023,0.07072687
-0.36882162,-0.22303462,-0.268054
-1.0567784,-0.7845521,-1.3363004
0.84245205,1.0406852,0.95558167
-0.31098127,0.2404213,0.38087368
-1.9124091,-0.88852644,-1.2674153
-0.24961233,0.52781105,0.65538883
-0.34046173,-1.262778,-0.37347078
1.0921955,0.38229227,0.88756084
-1.7839551,-1.9530416,-0.8937299
-1.0251403,-1.2083471,-1.0091186
0.65556765,-0.1945138,0
-1.9227505,-1.1346161,-1.6317725
1.1339545,0.89250803,1.0184288
0.3432274,0.6051183,0.41185617
0.6477356,0.886178,0.4155159
0.6929755,0.29625893,0.6692648
-0.3448367,-0.1380682,-0.2919495
-1.4316976,-1.2465894,-0.9605169
0.12294054,-0.40736794,-0.49650073
-0.4364133,-0.09689927,-0.25963783
0.8859277,0.97846985,0.63256025
0.17659664,-0.17581582,-0.17844439
-1.4297128,-0.6405294,-0.41012168
-0.58593154,-0.75129867,-0.66539645
1.4201403,1.5453815,1.3766527
-0.64705014,-0.7378638,-0.50678253
0.52051544,0.66457987,0.78685284
1.5074253,0.63180923,0.75104237
1.4021635,1.0912657,0.91228485
-1.3498068,-0.5143404,-0.47492385
-0.74698925,-0.64858794,-0.43116212
-0.7838309,-0.46948195,-0.6631613
0.60777664,0.61011314,0.555706
-1.1371434,-0.3334582,-0.22178292
0.027441978,0.058877468,0.26407242
